videoID,question,options,n_frames,raw_output,prediction,answer,correct
2809330695,where is the baby resting,"{'A': 'in walker', 'B': 'crib', 'C': 'lady s lap', 'D': 'ground', 'E': 'chair'}",8,B,B,B,1
4083875373,where is the girl dancing,"{'A': 'room', 'B': 'stage', 'C': 'at a carnival', 'D': 'in front of the television', 'E': 'beach'}",8,D,D,D,1
7691172922,what was the dog lying next to at the beginning,"{'A': 'car', 'B': 'polar bear', 'C': 'door', 'D': 'water', 'E': 'cat'}",8,C,C,C,1
2987766537,what is the baby struggling to do in this video,"{'A': 'smiling', 'B': 'get the toy giraffe', 'C': 'move body', 'D': 'wipe the boy s mouth', 'E': 'swing himself'}",8,C,C,C,1
4978714491,which bus runs off first after parking for a while,"{'A': 'red bus', 'B': 'orange bus', 'C': 'white bus', 'D': 'blue bus', 'E': 'black bus'}",8,C,C,D,0
2679328607,what is the relationship between the man in red and the children,"{'A': 'father daughter', 'B': 'trainer trainee', 'C': 'teacher student', 'D': 'coach and players', 'E': 'parent offspring'}",8,E,E,E,1
5877508141,where is this video taken,"{'A': 'kitchen', 'B': 'house', 'C': 'studio', 'D': 'ball room', 'E': 'playground'}",8,E,E,E,1
3375218204,what colour is the girl's shirt,"{'A': 'yellow', 'B': 'blue', 'C': 'pink', 'D': 'white', 'E': 'purple'}",8,C,C,C,1
2830899473,what is the relationship between the men,"{'A': 'friends', 'B': 'band mates', 'C': 'band members', 'D': 'team member opponent', 'E': 'trainer trainee'}",8,A,A,A,1
7453733046,how many people are playing in the water playground,"{'A': 'one', 'B': 'kitchen', 'C': 'four', 'D': 'five', 'E': 'two'}",8,A,A,E,0
4024008346,where are the people hanging out,"{'A': 'outside a building', 'B': 'zoo', 'C': 'studio', 'D': 'living room', 'E': 'auditorium'}",8,D,D,D,1
3902997424,what is the colour of the shirt of the lady cycling,"{'A': 'black', 'B': 'light blue', 'C': 'white and red', 'D': 'blue', 'E': 'purple'}",8,D,D,D,1
2679130168,how many times did the girl try to stuff her face into the cushion in the beginning of the video,"{'A': 'four', 'B': 'two', 'C': 'three', 'D': 'five', 'E': 'six'}",8,B,B,D,0
3741143820,what could be the relation between the people on the stage,"{'A': 'singing', 'B': 'classmates', 'C': 'snake handling', 'D': 'partners', 'E': 'team mates'}",8,B,B,E,0
6143391925,how many babies are there,"{'A': 'one', 'B': 'nine', 'C': 'three', 'D': 'four', 'E': 'six'}",8,A,A,A,1
5702201498,where is the man resting,"{'A': 'grassland', 'B': 'sitting on the rocks', 'C': 'on the bed', 'D': 'workshop', 'E': 'sofa'}",8,E,E,E,1
5145526755,how many people are involved in the video,"{'A': 'one', 'B': 'three', 'C': 'four', 'D': 'five', 'E': 'two'}",8,A,A,E,0
6024684644,what is the relationship between the woman and the man,"{'A': 'trainer trainee', 'B': 'father and child', 'C': 'colleagues', 'D': 'couple', 'E': 'classmates'}",8,D,D,D,1
2854886555,where is the boy picking the fruit,"{'A': 'head', 'B': 'classroom', 'C': 'in the forest', 'D': 'beach', 'E': 'floor'}",8,C,C,C,1
7330294814,where is this happening,"{'A': 'horse farm', 'B': 'living room', 'C': 'runway', 'D': 'mountain', 'E': 'zoo'}",8,B,B,B,1
3441428429,how many skaters are performing on the ice,"{'A': 'eight', 'B': 'nine', 'C': 'six', 'D': 'four', 'E': 'two'}",8,E,E,E,1
2925298951,how many women are posing for the photo,"{'A': 'six', 'B': 'five', 'C': 'two', 'D': 'four', 'E': 'one'}",8,D,D,A,0
6168295272,where is this video taken,"{'A': 'park', 'B': 'dance room', 'C': 'room', 'D': 'mountain top', 'E': 'train'}",8,B,B,B,1
2771402761,where are the people hanging out,"{'A': 'car', 'B': 'lake', 'C': 'swimming pool', 'D': 'outside a building', 'E': 'grassland'}",8,C,C,C,1
6898821807,what did the taller boy wear while playing with the young boy,"{'A': 'life vest', 'B': 'stripped shirt', 'C': 'sport suit', 'D': 'red shirt', 'E': 'jacket'}",8,B,B,B,1
7442562474,how are the kittens positioned at the start of the video,"{'A': 'jump on toilet', 'B': 'pat the cat', 'C': 'raise her hands upward', 'D': 'lie on its side', 'E': 'laying on the bed'}",8,D,D,E,0
8132842161,what color shirt is the baby wearing,"{'A': 'white', 'B': 'red and black', 'C': 'blue', 'D': 'red', 'E': 'black'}",8,A,A,A,1
5421648216,where is this happening,"{'A': 'roadside', 'B': 'farm', 'C': 'mountain', 'D': 'in the river', 'E': 'classroom'}",8,B,B,B,1
10127533784,who are the people in the background supporting,"{'A': 'the lady sitting down', 'B': 'other fencers', 'C': 'the elderly man', 'D': 'boy in the middle', 'E': 'woman with purple scarf'}",8,B,B,B,1
3375218204,how many people are involved in the video,"{'A': 'three', 'B': 'five', 'C': 'two', 'D': 'six', 'E': 'one'}",8,C,C,A,0
8211075660,how many men are filmed,"{'A': 'three', 'B': 'six', 'C': 'two', 'D': 'one', 'E': 'four'}",8,C,C,A,0
8254300526,what was the pole for,"{'A': 'suona', 'B': 'balance', 'C': 'public speaking event', 'D': 'birthday celebration', 'E': 'cameraman'}",8,B,B,B,1
8224492254,where is this video taken,"{'A': 'home', 'B': 'lake side', 'C': 'backyard', 'D': 'mountain areas', 'E': 'studio'}",8,A,A,A,1
5833145209,where is this video taken,"{'A': 'outdoors', 'B': 'snow mountain', 'C': 'kitchen', 'D': 'garden', 'E': 'computer table'}",8,D,D,D,1
6480018109,what is the nurse with hair tied up pushing behind the patient,"{'A': 'help them move feet as trained', 'B': 'parent offspring', 'C': 'machines', 'D': 'cake', 'E': 'accordion'}",8,C,C,C,1
3131380536,what is the colour of the spoon,"{'A': 'orange', 'B': 'light brown', 'C': 'red', 'D': 'light blue', 'E': 'pink'}",8,E,E,C,0
11849091804,what is the relationship between the kids and lady,"{'A': 'teacher student', 'B': 'parent offspring', 'C': 'friends', 'D': 'teacher and student', 'E': 'mother and child'}",8,E,E,B,0
2717347132,is the baby relaxed in the scene,"{'A': 'pacifier', 'B': 'top part', 'C': 'stroller', 'D': 'yes', 'E': 'no'}",8,D,D,D,1
4166942239,what is the relation between the man in red and the man in the suit,"{'A': 'team members', 'B': 'blue', 'C': 'performers', 'D': 'security personnel', 'E': 'friends'}",8,C,C,E,0
11503803033,how many people are skiing,"{'A': 'four', 'B': 'three', 'C': 'five', 'D': 'one', 'E': 'two'}",8,B,B,B,1
7001078933,how do the men protect their head from injuries,"{'A': 'wear bandana', 'B': 'with bandage', 'C': 'hug their heads', 'D': 'put on cushion', 'E': 'wear helmet'}",8,E,E,E,1
6860322796,how did the lady keep herself warm,"{'A': 'jacket', 'B': 'thick winter clothing', 'C': 'jacket gloves long pants', 'D': 'put into her pocket', 'E': 'put on blanket'}",8,B,B,A,0
6265968082,where are the people performing,"{'A': 'concert hall', 'B': 'living room', 'C': 'stairs', 'D': 'stage', 'E': 'park'}",8,D,D,D,1
6136926089,where is the baby hanging out,"{'A': 'grassland', 'B': 'on stage', 'C': 'along the road', 'D': 'living room', 'E': 'play area'}",8,E,E,E,1
4925211209,how many people are in the video,"{'A': 'nine', 'B': 'five', 'C': 'seven', 'D': 'one', 'E': 'six'}",8,D,D,D,1
6272786009,where is the event taking place,"{'A': 'forest', 'B': 'park', 'C': 'river', 'D': 'restaurant', 'E': 'garden'}",8,C,C,C,1
2669452260,how many people walk past the man,"{'A': 'three', 'B': 'two', 'C': 'seven', 'D': 'thirteen', 'E': 'four'}",8,B,B,B,1
3198533789,how do the two men working position their backs,"{'A': 'on each other', 'B': 'shirtless', 'C': 'stand in a circle', 'D': 'bend', 'E': 'lie on ground'}",8,D,D,D,1
8547321641,where are the people,"{'A': 'bus', 'B': 'living room', 'C': 'beach', 'D': 'indoors', 'E': 'kitchen'}",8,C,C,C,1
4838113006,what objects are placed on the tables,"{'A': 'foods', 'B': 'microphones', 'C': 'dishes', 'D': 'fruits', 'E': 'bells'}",8,C,C,E,0
2679130168,where is this video taken,"{'A': 'lake side', 'B': 'mountain areas', 'C': 'bedroom', 'D': 'sheltered area', 'E': 'jungle'}",8,C,C,C,1
4970148391,where is the boy hanging out,"{'A': 'indoor', 'B': 'field', 'C': 'on a platform', 'D': 'restaurant', 'E': 'beach'}",8,B,B,B,1
4674481985,where is this place,"{'A': 'outdoors', 'B': 'dirt field', 'C': 'waterfall', 'D': 'playground', 'E': 'stage'}",8,C,C,C,1
3372023610,how many people are there in the video,"{'A': 'seven', 'B': 'one', 'C': 'two', 'D': 'four', 'E': 'six'}",8,C,C,D,0
4765564263,where are the children playing water at,"{'A': 'backyard', 'B': 'living area', 'C': 'water park', 'D': 'river', 'E': 'office'}",8,A,A,A,1
2940373590,what is the relationship between the two people dancing,"{'A': 'work mates', 'B': 'team mates', 'C': 'team members', 'D': 'girl in braids', 'E': 'couple'}",8,E,E,E,1
5889898795,how do the people wanting to zipline position themselves for the lady in white to secure them,"{'A': 'facing forward', 'B': 'standing at the back', 'C': 'nodding her head', 'D': 'use recycling bag', 'E': 'move slowly'}",8,A,A,A,1
3719793245,how many people are there in the video,"{'A': 'six', 'B': 'four', 'C': 'five', 'D': 'two', 'E': 'thirteen'}",8,D,D,D,1
3175315183,how many toys are hang above the baby,"{'A': 'three', 'B': 'two', 'C': 'five', 'D': 'one', 'E': 'four'}",8,D,D,C,0
6143391925,where are the woman and baby at,"{'A': 'her crib', 'B': 'chair', 'C': 'on the bus', 'D': 'house', 'E': 'kitchen'}",8,D,D,D,1
5008618500,why is the baby in diapers,"{'A': 'playing', 'B': 'showered', 'C': 'it s sunny', 'D': 'too young to go toilet himself', 'E': 'for someone to wear'}",8,D,D,D,1
4164771889,how many boys are working together to bury the boy,"{'A': 'seven', 'B': 'three', 'C': 'one', 'D': 'five', 'E': 'twice'}",8,A,A,D,0
4388652400,where is this place,"{'A': 'waterfall', 'B': 'living room', 'C': 'grassland', 'D': 'kitchen', 'E': 'studio'}",8,B,B,B,1
6542914065,how many people are involved in the video,"{'A': 'three', 'B': 'six', 'C': 'five', 'D': 'two', 'E': 'one'}",8,D,D,C,0
5008618500,where did the lady lying on,"{'A': 'kitchen', 'B': 'grassland', 'C': 'bed', 'D': 'mat on floor', 'E': 'sofa'}",8,C,C,C,1
4126010904,how many times does the tall man lean his face on the television,"{'A': 'four', 'B': 'three', 'C': 'five', 'D': 'one', 'E': 'two'}",8,D,D,A,0
4846820256,where are the people at,"{'A': 'construction site', 'B': 'dancing hall', 'C': 'stage', 'D': 'road', 'E': 'boat'}",8,E,E,E,1
3477387686,how many times did the girl put her palm out,"{'A': 'one', 'B': 'five', 'C': 'four', 'D': 'three', 'E': 'seven'}",8,A,A,C,0
5658916668,why are there so much snow on the ground,"{'A': 'people pour snow', 'B': 'adjust his ski board', 'C': 'heavy snowfall', 'D': 'skii area', 'E': 'snow stuck on shoe'}",8,C,C,D,0
6297019062,how many babies are there in the video,"{'A': 'two', 'B': 'three', 'C': 'five', 'D': 'four', 'E': 'seven'}",8,A,A,D,0
2401167740,what kind of cup is the man drinking from,"{'A': 'goblet', 'B': 'stainless steel cup', 'C': 'ceramic cup', 'D': 'glass', 'E': 'vacuum cup'}",8,D,D,C,0
9528990839,how did the lady protect her head,"{'A': 'wear helmet', 'B': 'pillow', 'C': 'bandage', 'D': 'tie it with hair band', 'E': 'hat'}",8,E,E,E,1
2614918961,where are the children hanging out,"{'A': 'staircase', 'B': 'room', 'C': 'kitchen', 'D': 'home', 'E': 'on a couch in living room'}",8,D,D,D,1
4650556666,how did the child keep his feet warm,"{'A': 'wear thick clothes', 'B': 'covered with blanket', 'C': 'long sleeve clothing', 'D': 'wear socks', 'E': 'winter clothing'}",8,D,D,D,1
8455160795,how many people are there,"{'A': 'four', 'B': 'seven', 'C': 'five', 'D': 'two', 'E': 'three'}",8,D,D,D,1
10082798964,what hand gesture did the mother do at the end of the video,"{'A': 'siblings', 'B': 'siblingoffspring', 'C': 'billing', 'D': 'clap hands', 'E': 'game'}",8,D,D,D,1
4164771889,where are they,"{'A': 'classroom', 'B': 'beach', 'C': 'gymnasium', 'D': 'horse enclosure', 'E': 'hospital room'}",8,B,B,B,1
2833209794,what else does the man in yellow carry aside from a black laptop bag,"{'A': 'water bottle', 'B': 'microphone', 'C': 'baby', 'D': 'posters', 'E': 'book'}",8,C,C,E,0
7499763064,how many people are climbing,"{'A': 'eleven', 'B': 'four', 'C': 'seven', 'D': 'two', 'E': 'six'}",8,D,D,D,1
3383804222,where is this happening,"{'A': 'work place', 'B': 'zoo', 'C': 'hall', 'D': 'performance practice', 'E': 'hiking trail'}",8,B,B,B,1
10309542255,where is this place,"{'A': 'a hut', 'B': 'wedding hall', 'C': 'park', 'D': 'porch outside house', 'E': 'near a staircase'}",8,C,C,C,1
6018490041,what did the men need to do with the bat in the game,"{'A': 'catch all the balls', 'B': 'change all their clothes', 'C': 'foosball', 'D': 'hit all the cans', 'E': 'toy that moves'}",8,A,A,D,0
5889898795,how many people ziplined down,"{'A': 'six', 'B': 'four', 'C': 'seven', 'D': 'three', 'E': 'two'}",8,D,D,E,0
4199369046,what is shown in the background,"{'A': 'snow moutain', 'B': 'lake', 'C': 'screen', 'D': 'bookshelf', 'E': 'sea view'}",8,D,D,D,1
2712662377,where are the turtles hanging out,"{'A': 'on the floor', 'B': 'sea', 'C': 'fish tank', 'D': 'grassy area', 'E': 'at a house'}",8,D,D,D,1
8224504302,what is the relationship between the two men on stage,"{'A': 'teammates', 'B': 'coworkers', 'C': 'classmates', 'D': 'work mates', 'E': 'band members'}",8,E,E,A,0
5877508141,what is the man looking at,"{'A': 'team member', 'B': 'horses', 'C': 'girls', 'D': 'boy', 'E': 'cars'}",8,D,D,D,1
8388104887,how many times did the dog run back and forth,"{'A': 'three', 'B': 'fifteen', 'C': 'one', 'D': 'nine', 'E': 'two'}",8,C,C,E,0
6860322796,how many dogs are there playing,"{'A': 'four', 'B': 'one', 'C': 'two', 'D': 'three', 'E': 'five'}",8,C,C,C,1
3372023610,what is the lady in black holding in her left hand as she sang,"{'A': 'book', 'B': 'microphone', 'C': 'country flag card', 'D': 'stick', 'E': 'cup'}",8,B,B,E,0
4859057828,how many ladies are there,"{'A': 'six', 'B': 'three', 'C': 'four', 'D': 'two', 'E': 'seven'}",8,B,B,B,1
6480018109,where is this video taken,"{'A': 'roadside', 'B': 'supermarket', 'C': 'park', 'D': 'hospital', 'E': 'dining table'}",8,D,D,D,1
8604794910,where is this video taken,"{'A': 'tennis court', 'B': 'dinning table', 'C': 'living room', 'D': 'supermarket', 'E': 'computer table'}",8,A,A,A,1
8783897632,where are the people riding bikes,"{'A': 'wild outside', 'B': 'living room', 'C': 'backyard', 'D': 'beach', 'E': 'city street'}",8,A,A,A,1
6786501294,why is there a cake,"{'A': 'container being spin around', 'B': 'showcase', 'C': 'engrossed in them', 'D': 'birthday celebration', 'E': 'to blow the candles'}",8,D,D,D,1
4626085492,where is this video taken,"{'A': 'outdoors', 'B': 'field', 'C': 'room', 'D': 'forest', 'E': 'mountain'}",8,C,C,C,1
8064178441,where are the children playing,"{'A': 'living room', 'B': 'beach', 'C': 'staircase', 'D': 'playground', 'E': 'forest area'}",8,A,A,A,1
4217422838,where is this video taken,"{'A': 'road', 'B': 'lake', 'C': 'studio', 'D': 'computer table', 'E': 'living room'}",8,E,E,E,1
6772999108,what is the boy holding in his hand,"{'A': 'guitar', 'B': 'jackets', 'C': 'towel', 'D': 'stick', 'E': 'cup'}",8,A,A,A,1
4264435046,how many vehicles were filmed,"{'A': 'four', 'B': 'one', 'C': 'six', 'D': 'three', 'E': 'five'}",8,B,B,D,0
6188449000,what was the colour of the ukulele,"{'A': 'white and red', 'B': 'blue and white', 'C': 'red', 'D': 'beige', 'E': 'purple'}",8,C,C,C,1
13515224395,how many dogs appear in the video,"{'A': 'two', 'B': 'five', 'C': 'one', 'D': 'four', 'E': 'three'}",8,C,C,A,0
3402648543,who does the cage in the middle with the metal bowl belong to,"{'A': 'rainforest rescue organization', 'B': 'passerby', 'C': 'lady in yellow', 'D': 'man in red pants', 'E': 'dogs'}",8,E,E,E,1
5863411262,how many people are involved in the video,"{'A': 'five', 'B': 'three', 'C': 'one', 'D': 'four', 'E': 'two'}",8,D,D,A,0
5323654756,where is this video taken,"{'A': 'dining room', 'B': 'backyard', 'C': 'road', 'D': 'forest', 'E': 'room'}",8,E,E,A,0
4444192938,where are the kids hanging out,"{'A': 'kitchen', 'B': 'staircase', 'C': 'playground', 'D': 'on stage', 'E': 'homeindoor'}",8,B,B,B,1
2567843468,where is the girl playing,"{'A': 'kitched', 'B': 'inflatable pool', 'C': 'play room', 'D': 'living room', 'E': 'in house'}",8,B,B,B,1
4094488636,how many dogs are there,"{'A': 'six', 'B': 'four', 'C': 'three', 'D': 'one', 'E': 'two'}",8,E,E,E,1
5133787349,how many of the man are actually involved in the fighting on stage,"{'A': 'three', 'B': 'four', 'C': 'one', 'D': 'seven', 'E': 'five'}",8,C,C,B,0
11849091804,what is the other kid and lady sitting on the ground trying to do,"{'A': 'bottle', 'B': 'friends', 'C': 'organize the presents', 'D': 'sofa', 'E': 'kid'}",8,C,C,C,1
4130504920,how many babies are there,"{'A': 'three', 'B': 'four', 'C': 'two', 'D': 'one', 'E': 'nine'}",8,D,D,D,1
3078294001,how many people are there,"{'A': 'five', 'B': 'six', 'C': 'eleven', 'D': 'two', 'E': 'one'}",8,D,D,D,1
2584172238,where are the people at,"{'A': 'office', 'B': 'airport', 'C': 'playground', 'D': 'studio', 'E': 'beach'}",8,C,C,C,1
3155382178,how many people are there,"{'A': 'eleven', 'B': 'one', 'C': 'seven', 'D': 'four', 'E': 'two'}",8,B,B,E,0
4260763967,how many boys are in the video,"{'A': 'five', 'B': 'eight', 'C': 'eleven', 'D': 'two', 'E': 'nine'}",8,D,D,D,1
9082180631,where are the people at,"{'A': 'playground', 'B': 'water park', 'C': 'beach', 'D': 'slippery road', 'E': 'living room'}",8,D,D,D,1
3489439407,what is the relationship between the people,"{'A': 'colleague', 'B': 'phone', 'C': 'partners', 'D': 'husband wife', 'E': 'team members'}",8,A,A,A,1
14003541505,what is the baby trying to do,"{'A': 'piano', 'B': 'ride a tricycle', 'C': 'crawl to the girl', 'D': 'classmate', 'E': 'a walking toy'}",8,C,C,C,1
4412508597,how many people are filmed,"{'A': 'two', 'B': 'four', 'C': 'seven', 'D': 'one', 'E': 'three'}",8,D,D,E,0
6253433310,how many people were in the pool,"{'A': 'eleven', 'B': 'three', 'C': 'two', 'D': 'four', 'E': 'nine'}",8,B,B,B,1
4825843801,how many penguins are there,"{'A': 'five', 'B': 'three', 'C': 'one', 'D': 'four', 'E': 'two'}",8,D,D,B,0
4010069381,where are the people performing,"{'A': 'outdoors', 'B': 'outside restaurant', 'C': 'event hall', 'D': 'stage', 'E': 'public area'}",8,D,D,D,1
9293415110,how many people are on the stage,"{'A': 'two', 'B': 'nine', 'C': 'four', 'D': 'seven', 'E': 'three'}",8,E,E,C,0
4166942239,what is the man in red trying to show the man in the suit,"{'A': 'dance move', 'B': 'wine', 'C': 'a cup', 'D': 'his laptop', 'E': 'his new shoes'}",8,A,A,A,1
2930782930,where is this video taken,"{'A': 'park', 'B': 'on the plane', 'C': 'outside', 'D': 'kitchen', 'E': 'construction site'}",8,C,C,A,0
4123211145,how is the taller girl seeing things clearly,"{'A': 'with screw', 'B': 'sit in front', 'C': 'lean forward', 'D': 'use poles', 'E': 'glasses'}",8,E,E,E,1
6031805098,where is this video taken,"{'A': 'dancing hall', 'B': 'speech event', 'C': 'roadside', 'D': 'backyard', 'E': 'boxing ring'}",8,C,C,C,1
5803861992,what is the brand of the hand fan,"{'A': 'cameraman', 'B': 'car', 'C': 'cards', 'D': 'osim', 'E': 'mobile phone'}",8,D,D,D,1
4925211209,how did the man protect his head,"{'A': 'gloves', 'B': 'on man s lap', 'C': 'helmet', 'D': 'beanie', 'E': 'by watching him'}",8,C,C,C,1
4123915842,how was the girl dressed up,"{'A': 'move her body', 'B': 'winter clothes', 'C': 'wear kimono', 'D': 'follow a routine', 'E': 'tshirt'}",8,C,C,C,1
6244675392,what activity is being carried out,"{'A': 'playing music', 'B': 'boxing', 'C': 'kayaking', 'D': 'feeding the cat', 'E': 'archery'}",8,D,D,D,1
3261079025,where did the plane crash onto,"{'A': 'the snow', 'B': 'zoo', 'C': 'bench', 'D': 'in a house', 'E': 'forest'}",8,A,A,A,1
2482028659,how many people are in the video,"{'A': 'one', 'B': 'five', 'C': 'eight', 'D': 'four', 'E': 'three'}",8,A,A,D,0
3427674558,how many people can be seen dancing on the stage,"{'A': 'one', 'B': 'six', 'C': 'three', 'D': 'nine', 'E': 'two'}",8,B,B,B,1
10779838974,how many girls are there,"{'A': 'three', 'B': 'two', 'C': 'four', 'D': 'six', 'E': 'five'}",8,B,B,B,1
4882414082,where is the baby sitting,"{'A': 'grassland', 'B': 'high chair', 'C': 'baby trolley', 'D': 'living room sofa', 'E': 'room'}",8,B,B,B,1
2830899473,what is the man in grey holding,"{'A': 'scissors', 'B': 'tripod', 'C': 'toy dianasour', 'D': 'dog s paws', 'E': 'offspring'}",8,C,C,B,0
4774302357,how did the man in grey playing the guitar see his surrounding clearly,"{'A': 'stainding', 'B': 'wear spectacles', 'C': 'hit hand on it', 'D': 'strum strings with fingers', 'E': 'with his hands'}",8,B,B,B,1
8495272210,where is this video taken,"{'A': 'outside', 'B': 'room', 'C': 'snow mountain', 'D': 'train', 'E': 'outdoor'}",8,C,C,C,1
7536230796,where is the boy hanging out,"{'A': 'playground', 'B': 'home', 'C': 'grassland', 'D': 'outdoors', 'E': 'mountain'}",8,B,B,B,1
11849091804,where are the people hanging out,"{'A': 'snow hill', 'B': 'jungle', 'C': 'water fountain', 'D': 'living room', 'E': 'outside house'}",8,D,D,D,1
5996148663,how did the lady protect her eyes from the sun,"{'A': 'wear bandage', 'B': 'use her hands', 'C': 'with her long hair', 'D': 'ride behind a tree', 'E': 'wear sunglasses'}",8,E,E,E,1
3066064005,how many women in total that can be seen in the video,"{'A': 'four', 'B': 'one', 'C': 'five', 'D': 'seven', 'E': 'six'}",8,D,D,C,0
4103088549,how many people successfully got on the surfboard,"{'A': 'twelve', 'B': 'five', 'C': 'three', 'D': 'one', 'E': 'two'}",8,D,D,D,1
6895608152,why is the girl wearing such a white skirt,"{'A': 'her birthday', 'B': 'ballet skirt', 'C': 'wedding', 'D': 'siblings', 'E': 'the lake'}",8,B,B,B,1
11587211476,where is this place,"{'A': 'field', 'B': 'playground', 'C': 'stage', 'D': 'waterfall', 'E': 'theatre'}",8,A,A,A,1
4333544549,how many men are there,"{'A': 'three', 'B': 'six', 'C': 'four', 'D': 'eight', 'E': 'two'}",8,E,E,E,1
2821968703,where is this happening,"{'A': 'residential area', 'B': 'sea', 'C': 'skate park', 'D': 'swimming pool', 'E': 'living room'}",8,B,B,B,1
6786501294,what is the cartoon on the cake,"{'A': 'yellow', 'B': 'strawberry', 'C': 'robot', 'D': 'cartoon character', 'E': 'brown'}",8,D,D,D,1
4761953886,how many dogs are there,"{'A': 'three', 'B': 'two', 'C': 'one', 'D': 'six', 'E': 'four'}",8,C,C,C,1
6762389913,where is this happening,"{'A': 'wooded areas', 'B': 'hiking', 'C': 'bowling alley', 'D': 'bedroom', 'E': 'classroom'}",8,D,D,D,1
5308503740,what is the animal shown in the video,"{'A': 'rabbit', 'B': 'sheeps', 'C': 'elephants', 'D': 'birds', 'E': 'penguins'}",8,A,A,A,1
2735019707,how many drums in total are there for the people to play,"{'A': 'four', 'B': 'two', 'C': 'six', 'D': 'three', 'E': 'eleven'}",8,D,D,C,0
3708066257,how many peopl are dancing,"{'A': 'one', 'B': 'three', 'C': 'four', 'D': 'five', 'E': 'two'}",8,E,E,E,1
4983922034,how many dogs are there,"{'A': 'six', 'B': 'two', 'C': 'nine', 'D': 'one', 'E': 'three'}",8,E,E,E,1
9409566840,where are the dogs hanging out,"{'A': 'a forest', 'B': 'room', 'C': 'outside in snow', 'D': 'snow wild', 'E': 'bed'}",8,B,B,B,1
2984974097,how many wheels does the girl s bike have,"{'A': 'five', 'B': 'six', 'C': 'seven', 'D': 'four', 'E': 'three'}",8,D,D,D,1
5679866364,where is this place,"{'A': 'kitchen', 'B': 'beach', 'C': 'bus terminal', 'D': 'bedroom', 'E': 'a hut'}",8,B,B,B,1
7533369046,what is being hung on the baby s neck,"{'A': 'parent offspring', 'B': 'lying down', 'C': 'bib', 'D': 'parent and child', 'E': 'mat'}",8,C,C,C,1
5064681723,where is this video taken,"{'A': 'in house', 'B': 'zoo', 'C': 'sheltered area', 'D': 'outdoors', 'E': 'kitchen'}",8,D,D,B,0
7786283208,how are the children positioned on the floor at the start,"{'A': 'sit up', 'B': 'lying down', 'C': 'jump', 'D': 'touch the toys', 'E': 'ski'}",8,B,B,B,1
7999756100,where are the people hanging out,"{'A': 'mountain', 'B': 'forest trail', 'C': 'water fountain', 'D': 'living room', 'E': 'studio'}",8,A,A,A,1
8505893258,what was the colour of the pot at the back,"{'A': 'blue', 'B': 'brown', 'C': 'pink', 'D': 'light blue', 'E': 'green'}",8,C,C,C,1
6018490041,how many players are involved in the video,"{'A': 'three', 'B': 'two', 'C': 'four', 'D': 'five', 'E': 'one'}",8,D,D,C,0
2552130183,how many people are in the room,"{'A': 'three', 'B': 'one', 'C': 'eight', 'D': 'two', 'E': 'five'}",8,D,D,A,0
3626788516,what animal is in the video,"{'A': 'lizard', 'B': 'dolphin', 'C': 'deer', 'D': 'bird', 'E': 'crocodile'}",8,E,E,A,0
5987365500,what is the girl holding,"{'A': 'toy microphone', 'B': 'bin', 'C': 'bib', 'D': 'spoon', 'E': 'pacifier'}",8,A,A,A,1
3557498300,how many children are in the video,"{'A': 'one', 'B': 'five', 'C': 'three', 'D': 'seven', 'E': 'kitchen'}",8,C,C,C,1
6621511673,what color is the baby s dress,"{'A': 'red', 'B': 'lights', 'C': 'green', 'D': 'grey', 'E': 'light blue'}",8,A,A,A,1
6037747123,how does the lady in red shorts position her right hand at the end of the video,"{'A': 'pat lady s shoulder', 'B': 'touch the nose', 'C': 'in her pockets', 'D': 'points towards him', 'E': 'left and right'}",8,E,E,C,0
9873067604,which child did the head get touched,"{'A': 'baby', 'B': 'girl', 'C': 'boy near the window', 'D': 'boy in white', 'E': 'the tallest ball'}",8,A,A,B,0
3402648543,what is the relationship between the two small dogs and the big dog,"{'A': 'dice toy', 'B': 'light brown dog', 'C': 'panda', 'D': 'parent offspring', 'E': 'dogs'}",8,D,D,D,1
4984331176,how many groups passed the rope,"{'A': 'one', 'B': 'two', 'C': 'five', 'D': 'six', 'E': 'three'}",8,B,B,E,0
7987845241,how many people were needed to hold the dog down during the injection,"{'A': 'six', 'B': 'three', 'C': 'four', 'D': 'one', 'E': 'two'}",8,D,D,E,0
8171216955,what is the relationship between the two children,"{'A': 'school mates', 'B': 'friends', 'C': 'sport team mates', 'D': 'band member', 'E': 'siblings'}",8,E,E,E,1
2957808913,how are the band that appeared in the middle related to the man in the black jacket,"{'A': 'team member', 'B': 'classmate', 'C': 'teacher student', 'D': 'sibling', 'E': 'fatherdaughter'}",8,A,A,A,1
8594309349,what kind of sport it is,"{'A': 'scuba diving', 'B': 'obstacle challenge for dog', 'C': 'baseball', 'D': 'dancing', 'E': 'ski'}",8,A,A,A,1
3171006258,where is this video taken,"{'A': 'outside', 'B': 'desert', 'C': 'along the streets', 'D': 'mountain', 'E': 'forest'}",8,E,E,E,1
5133787349,where is this occurring,"{'A': 'garden', 'B': 'car', 'C': 'stage', 'D': 'river', 'E': 'outdoors'}",8,C,C,C,1
4367056464,how is the girl positioned in front of the table,"{'A': 'move her hands around on the screen', 'B': 'standing', 'C': 'lie on table', 'D': 'sitting', 'E': 'press the key'}",8,D,D,B,0
