image,image_path,target_class,gt_count,area_ratios,csv_bucket,recomputed_bucket,bucket_match
0000271_00401_d_0000376.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000271_00401_d_0000376.jpg,truck,4,"[0.005784, 0.004552, 0.003072, 0.002286, 0.000669]",4 or more,4 or more,True
0000271_00601_d_0000377.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000271_00601_d_0000377.jpg,pedestrian,1,"[0.00113, 0.000827, 0.000818, 0.000711, 0.000709, 0.000588, 0.0005, 0.000477, 0.000446, 0.000404, 0.000337, 0.000311, 0.000298, 0.00026, 0.000231, 0.000225, 0.000173, 0.000173, 0.000169, 0.000164, 0.000161, 0.000146, 0.000146, 0.000141, 0.000121, 0.000114, 5.3e-05, 4.6e-05]",1,1,True
0000271_00801_d_0000378.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000271_00801_d_0000378.jpg,car,7,"[0.00545, 0.00406, 0.003578, 0.002686, 0.00268, 0.002067, 0.001246, 0.00084, 0.000807, 0.000754, 0.000464, 0.000402, 0.000384, 0.000384, 0.000308, 0.000278, 0.000277, 0.000173]",4 or more,4 or more,True
0000271_01201_d_0000379.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000271_01201_d_0000379.jpg,bicycle,1,"[0.001692, 0.00074, 0.000673, 0.000296, 0.000195, 0.000112]",1,1,True
0000271_01401_d_0000380.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000271_01401_d_0000380.jpg,van,2,"[0.003513, 0.001724]",2,2,True
0000271_01601_d_0000381.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000271_01601_d_0000381.jpg,car,6,"[0.009334, 0.006298, 0.004965, 0.001144, 0.001096, 0.001004, 0.000888, 0.000788, 0.000486, 0.000408, 0.000384, 0.000363, 0.00031, 0.00031, 0.000288, 0.000278]",4 or more,4 or more,True
0000271_02401_d_0000385.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000271_02401_d_0000385.jpg,motor,2,"[0.002345, 0.001132, 0.000889, 0.000481, 0.000219, 0.000196, 0.000148, 0.000123, 5.8e-05]",2,2,True
0000271_02601_d_0000386.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000271_02601_d_0000386.jpg,truck,4,"[0.001899, 0.001581, 0.001081, 0.001009, 0.001, 0.00096, 0.000937, 0.000865, 0.000796, 0.000774, 0.000669, 0.000666, 0.000575]",4 or more,4 or more,True
0000271_03001_d_0000387.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000271_03001_d_0000387.jpg,van,1,"[0.00115, 0.000577, 0.000323]",1,1,True
0000271_03801_d_0000391.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000271_03801_d_0000391.jpg,van,2,"[0.005216, 0.004848, 0.000715, 0.000649, 0.000343]",2,2,True
0000271_04401_d_0000394.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000271_04401_d_0000394.jpg,truck,5,"[0.011004, 0.008135, 0.006828, 0.003391, 0.001012, 0.000738, 0.000212]",4 or more,4 or more,True
0000271_04801_d_0000396.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000271_04801_d_0000396.jpg,motor,1,"[0.001892, 0.00026, 0.000242, 0.000233, 0.000115, 9.8e-05, 8.7e-05]",1,1,True
0000271_05001_d_0000397.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000271_05001_d_0000397.jpg,car,4,"[0.013965, 0.008189, 0.002768, 0.001373, 0.000953, 0.000767, 0.0006, 0.000577, 0.000486, 0.000476, 0.000311, 0.000277, 0.000261]",4 or more,4 or more,True
0000271_05201_d_0000398.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000271_05201_d_0000398.jpg,pedestrian,2,"[0.001175, 0.001153, 0.000895, 0.000431, 0.000208, 0.000161, 0.000135]",2,2,True
0000271_05401_d_0000399.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000271_05401_d_0000399.jpg,van,2,"[0.015294, 0.002749, 0.0004, 0.000398, 0.000381]",2,2,True
0000271_05601_d_0000400.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000271_05601_d_0000400.jpg,truck,1,"[0.001671, 0.000721]",1,1,True
0000271_05801_d_0000401.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000271_05801_d_0000401.jpg,truck,1,[0.005173],1,1,True
0000271_06001_d_0000402.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000271_06001_d_0000402.jpg,tricycle,1,[0.001355],1,1,True
0000271_06201_d_0000403.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000271_06201_d_0000403.jpg,motor,11,"[0.002049, 0.002042, 0.00183, 0.001713, 0.001695, 0.001661, 0.00149, 0.001364, 0.001311, 0.001142, 0.0011, 0.00095, 0.000749, 0.000538, 0.000332, 0.000303, 0.000245, 0.000212, 0.000187, 8.7e-05, 8.1e-05]",4 or more,4 or more,True
0000271_06401_d_0000404.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000271_06401_d_0000404.jpg,bicycle,1,"[0.001639, 0.000159]",1,1,True
0000271_06601_d_0000405.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000271_06601_d_0000405.jpg,pedestrian,1,"[0.001523, 0.000657, 0.000588, 0.000569, 0.000492, 0.000328, 0.00026, 0.000254, 0.000243, 0.000234, 0.000222, 0.000208, 0.000199, 0.000192, 0.000192, 0.000161, 0.000138]",1,1,True
0000271_06801_d_0000406.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000271_06801_d_0000406.jpg,van,2,"[0.004412, 0.00263]",2,2,True
0000271_07001_d_0000407.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000271_07001_d_0000407.jpg,tricycle,1,[0.002845],1,1,True
0000271_07201_d_0000408.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000271_07201_d_0000408.jpg,bicycle,1,[0.00124],1,1,True
0000271_07401_d_0000409.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000271_07401_d_0000409.jpg,motor,1,"[0.001972, 0.000626, 0.000425, 0.000375, 0.000112]",1,1,True
0000273_05601_d_0000466.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000273_05601_d_0000466.jpg,truck,7,"[0.015744, 0.006735, 0.006615, 0.003797, 0.003399, 0.001803, 0.001015]",4 or more,4 or more,True
0000276_00001_d_0000507.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000276_00001_d_0000507.jpg,car,5,"[0.004216, 0.004164, 0.002561, 0.002386, 0.001384, 0.000649, 0.000646, 0.00055, 0.000538, 0.0005, 0.000343, 0.000278]",4 or more,4 or more,True
0000276_00401_d_0000509.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000276_00401_d_0000509.jpg,tricycle,1,"[0.001138, 0.000121]",1,1,True
0000276_00601_d_0000510.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000276_00601_d_0000510.jpg,awning-tricycle,1,"[0.004095, 0.0002]",1,1,True
0000276_01001_d_0000512.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000276_01001_d_0000512.jpg,van,1,"[0.002418, 0.000148, 7.4e-05, 6.1e-05]",1,1,True
0000276_01201_d_0000513.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000276_01201_d_0000513.jpg,car,4,"[0.006574, 0.005345, 0.004152, 0.004046, 0.000423, 0.000311, 0.000208, 0.000115, 0.000115, 9.5e-05, 6.1e-05]",4 or more,4 or more,True
0000276_01401_d_0000514.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000276_01401_d_0000514.jpg,van,1,"[0.002403, 0.000673, 7.8e-05, 1.5e-05]",1,1,True
0000276_01801_d_0000516.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000276_01801_d_0000516.jpg,truck,2,"[0.01387, 0.007032, 0.000807, 0.000519, 9.5e-05, 6.1e-05, 3.4e-05]",2,2,True
0000276_02201_d_0000518.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000276_02201_d_0000518.jpg,car,2,"[0.003737, 0.0012, 0.00065, 0.000529, 0.000381, 0.000188, 0.000159, 0.000138, 0.000127, 0.000106, 9.5e-05, 8.7e-05, 8.7e-05, 7.7e-05, 6.9e-05, 6.1e-05, 5.4e-05, 4.7e-05, 3.8e-05, 3.5e-05, 3.4e-05]",2,2,True
0000276_02401_d_0000519.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000276_02401_d_0000519.jpg,car,1,"[0.004663, 0.000805, 0.000447, 0.000362, 0.000337, 0.000329, 0.00025, 0.000154, 0.00015, 0.00015, 0.000138, 0.000138, 0.000137, 9.5e-05, 8.7e-05, 6.7e-05, 6.1e-05, 5.8e-05, 5.4e-05, 4.7e-05, 4.6e-05, 4.6e-05, 4.6e-05, 4e-05, 4e-05, 4e-05, 4e-05, 3.5e-05, 2.4e-05]",1,1,True
0000276_02601_d_0000520.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000276_02601_d_0000520.jpg,truck,4,"[0.005935, 0.003599, 0.003235, 0.002232, 0.000493, 0.000245, 0.000212, 0.0002]",4 or more,4 or more,True
0000276_02801_d_0000521.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000276_02801_d_0000521.jpg,truck,3,"[0.035899, 0.013529, 0.007065, 0.000507, 0.000438, 0.000317, 0.000288]",3,3,True
0000276_03001_d_0000522.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000276_03001_d_0000522.jpg,car,5,"[0.005275, 0.003113, 0.001776, 0.001581, 0.001047, 0.000738, 0.00073, 0.000507, 0.000404, 0.000376, 0.0003, 0.000188, 0.000187, 0.00015, 0.000137, 0.000137, 0.000127, 9.5e-05, 7.8e-05, 6.9e-05, 5.2e-05, 4.6e-05]",4 or more,4 or more,True
0000276_03201_d_0000523.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000276_03201_d_0000523.jpg,car,3,"[0.004429, 0.003923, 0.00253, 0.000575, 0.000219, 0.000208, 0.000187, 0.000175, 0.000175, 0.000173, 0.000138, 0.000137, 7.7e-05, 4.6e-05, 4e-05, 2.3e-05, 1.2e-05]",3,3,True
0000276_03401_d_0000524.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000276_03401_d_0000524.jpg,car,5,"[0.009174, 0.005046, 0.003902, 0.002157, 0.001845, 0.000727, 0.000519, 0.000507, 0.000442, 0.000425, 0.000425, 0.00042, 0.000402, 0.000346, 0.000325, 0.00031, 0.000261, 0.000229, 0.000161, 0.000125, 9.5e-05, 9.2e-05, 7.8e-05, 7.8e-05, 7.8e-05, 6.1e-05, 4.3e-05]",4 or more,4 or more,True
0000276_03601_d_0000525.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000276_03601_d_0000525.jpg,van,1,"[0.007172, 0.000825, 0.000212, 0.000187]",1,1,True
0000276_03801_d_0000526.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000276_03801_d_0000526.jpg,truck,8,"[0.012732, 0.002732, 0.001984, 0.001907, 0.001699, 0.0016, 0.001393, 0.001251, 0.000813, 0.000692]",4 or more,4 or more,True
0000276_04001_d_0000527.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000276_04001_d_0000527.jpg,bus,1,[0.002422],1,1,True
0000276_04201_d_0000528.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000276_04201_d_0000528.jpg,truck,10,"[0.069239, 0.044533, 0.020319, 0.015079, 0.014083, 0.007232, 0.003402, 0.002537, 0.002252, 0.002163, 0.000749]",4 or more,4 or more,True
0000276_04401_d_0000529.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000276_04401_d_0000529.jpg,truck,6,"[0.106863, 0.053129, 0.025029, 0.021623, 0.01192, 0.004237, 0.000834]",4 or more,4 or more,True
0000276_04601_d_0000530.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000276_04601_d_0000530.jpg,truck,1,"[0.008599, 0.000415, 0.000277]",1,1,True
0000276_04801_d_0000531.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000276_04801_d_0000531.jpg,truck,3,"[0.03431, 0.002205, 0.001928]",3,3,True
0000276_05001_d_0000532.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000276_05001_d_0000532.jpg,car,2,"[0.004037, 0.001471, 0.00075, 0.000278, 0.000138, 0.000116, 8.7e-05]",2,2,True
0000276_05201_d_0000533.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000276_05201_d_0000533.jpg,car,3,"[0.011442, 0.008697, 0.002653, 0.000294, 0.000277, 5.4e-05]",3,3,True
0000276_06001_d_0000537.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000276_06001_d_0000537.jpg,truck,1,"[0.005482, 0.000992, 0.0006, 0.000423, 4.6e-05]",1,1,True
0000277_00001_d_0000539.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000277_00001_d_0000539.jpg,motor,1,"[0.001272, 0.000834, 0.000376, 0.000363, 0.000161, 3.1e-05, 2.3e-05, 1.9e-05, 1e-05]",1,1,True
0000277_00201_d_0000540.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000277_00201_d_0000540.jpg,car,28,"[0.010496, 0.006471, 0.006048, 0.005438, 0.004794, 0.004152, 0.004023, 0.003997, 0.003316, 0.00326, 0.002564, 0.002491, 0.002485, 0.002484, 0.002456, 0.002062, 0.002035, 0.001999, 0.001756, 0.001667, 0.001648, 0.001562, 0.001379, 0.00124, 0.001142, 0.00113, 0.001067, 0.001003, 0.00092, 0.00075, 0.000673, 0.000615, 0.000507, 0.000431, 0.000402, 0.000375, 0.00036, 0.000359, 0.000354, 0.000354, 0.000323, 0.00031, 0.000292, 0.000254, 0.000161, 0.000138, 0.000138, 0.000135, 0.000104, 9.6e-05, 5.4e-05]",4 or more,4 or more,True
0000277_00401_d_0000541.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000277_00401_d_0000541.jpg,van,3,"[0.002059, 0.001935, 0.001649, 0.00098, 0.000888, 0.000493, 0.000418, 0.00039, 0.00035, 0.000327, 0.000229, 0.000185, 0.000161, 9.5e-05]",3,3,True
0000277_01401_d_0000546.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000277_01401_d_0000546.jpg,people,2,"[0.001868, 0.001479, 0.000868, 0.000458, 5.8e-05, 4.3e-05, 3.4e-05]",2,2,True
0000277_01601_d_0000547.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000277_01601_d_0000547.jpg,motor,2,"[0.007962, 0.002794, 0.000557, 0.000245, 0.000104]",2,2,True
0000277_01801_d_0000548.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000277_01801_d_0000548.jpg,truck,2,"[0.004706, 0.001084, 0.000533, 0.000288, 0.000254, 0.000188, 0.000175]",2,2,True
0000277_02001_d_0000549.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000277_02001_d_0000549.jpg,van,5,"[0.01385, 0.009125, 0.002018, 0.001943, 0.001194, 0.000725, 0.00053]",4 or more,4 or more,True
0000277_02201_d_0000550.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000277_02201_d_0000550.jpg,car,28,"[0.038002, 0.023558, 0.020591, 0.006436, 0.006044, 0.004983, 0.004517, 0.004498, 0.003485, 0.003283, 0.003149, 0.002999, 0.002884, 0.002451, 0.002414, 0.002125, 0.002111, 0.002047, 0.002018, 0.001807, 0.001769, 0.001476, 0.001424, 0.001399, 0.001211, 0.001121, 0.0011, 0.00109, 0.000915, 0.000787, 0.000761, 0.000697, 0.000637, 0.000597, 0.000585, 0.000484, 0.000457, 0.000446, 0.000363, 0.0002]",4 or more,4 or more,True
0000277_02401_d_0000551.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000277_02401_d_0000551.jpg,pedestrian,1,"[0.002347, 0.000476, 0.000363, 0.000288, 0.00024, 0.000211, 0.000141, 0.000121, 9.8e-05, 8.1e-05, 7.7e-05, 2e-05]",1,1,True
0000277_02601_d_0000552.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000277_02601_d_0000552.jpg,van,2,"[0.014802, 0.007959, 0.000788, 0.000767, 0.000505, 0.000185, 0.000161]",2,2,True
0000277_03201_d_0000554.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000277_03201_d_0000554.jpg,car,23,"[0.00505, 0.004483, 0.003382, 0.003218, 0.002947, 0.002934, 0.002845, 0.002707, 0.002666, 0.002325, 0.002184, 0.002056, 0.001765, 0.001669, 0.001562, 0.001471, 0.001466, 0.001442, 0.001384, 0.001371, 0.001364, 0.001349, 0.001033, 0.000968, 0.000913, 0.000904, 0.000888, 0.000796, 0.000796, 0.000677, 0.000661, 0.000475, 0.000474, 0.000438, 0.00035, 0.000317, 0.000269, 0.000254, 0.000231, 0.000182, 0.000164, 0.000104, 0.000104]",4 or more,4 or more,True
0000277_03401_d_0000555.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000277_03401_d_0000555.jpg,people,3,"[0.002885, 0.002018, 0.001105, 0.000562, 0.000519, 0.000375, 0.00024, 0.000123, 8.7e-05]",3,3,True
0000277_03601_d_0000556.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000277_03601_d_0000556.jpg,tricycle,1,[0.002676],1,1,True
0000277_04001_d_0000558.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000277_04001_d_0000558.jpg,pedestrian,3,"[0.001171, 0.001083, 0.001061, 0.000986, 0.000848, 0.000846, 0.000784, 0.000768, 0.000649, 0.000646, 0.00062, 0.000605, 0.000562, 0.000562, 0.000537, 0.000525, 0.000498, 0.000497, 0.000492, 0.000492, 0.000461, 0.000458, 0.000423, 0.00039, 0.000358, 0.000231]",3,3,True
0000277_04201_d_0000559.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000277_04201_d_0000559.jpg,pedestrian,2,"[0.001175, 0.001036, 0.000923, 0.000895, 0.000858, 0.00085, 0.000846, 0.000833, 0.000828, 0.000813, 0.0008, 0.000788, 0.000779, 0.000706, 0.000706, 0.000706, 0.000677, 0.000657, 0.000657, 0.000646, 0.000646, 0.000634, 0.000619, 0.000605, 0.000542, 0.000537, 0.000533, 0.000508, 0.00049, 0.000471, 0.000412, 0.000362, 0.000327, 0.000323]",2,2,True
0000277_04401_d_0000560.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000277_04401_d_0000560.jpg,truck,1,[0.001017],1,1,True
0000277_04601_d_0000561.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000277_04601_d_0000561.jpg,car,28,"[0.038201, 0.009273, 0.006851, 0.00633, 0.005761, 0.003449, 0.003379, 0.003153, 0.003076, 0.002987, 0.002956, 0.002632, 0.002624, 0.002495, 0.002315, 0.002145, 0.002059, 0.002056, 0.001812, 0.001722, 0.001642, 0.001507, 0.001442, 0.001282, 0.001151, 0.001078, 0.001075, 0.00105, 0.00098, 0.000875, 0.000848, 0.000818, 0.000779, 0.000752, 0.00064, 0.000519, 0.000484, 0.000481, 0.000475, 0.000458, 0.000447, 0.000408, 0.000362, 0.000354, 0.000325, 0.000323, 0.000264, 0.000237, 0.000219, 0.000208, 0.0002, 0.000196, 0.000192, 0.00019, 0.000187, 0.000187, 0.000138, 0.000135, 8.1e-05]",4 or more,4 or more,True
0000277_05001_d_0000562.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000277_05001_d_0000562.jpg,van,1,"[0.004152, 0.000884, 0.0005]",1,1,True
0000280_00001_d_0000612.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000280_00001_d_0000612.jpg,tricycle,1,"[0.00405, 0.000846, 0.000377, 0.000175]",1,1,True
0000280_00201_d_0000613.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000280_00201_d_0000613.jpg,bicycle,1,[0.001346],1,1,True
0000280_00401_d_0000614.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000280_00401_d_0000614.jpg,pedestrian,2,"[0.001479, 0.001275, 0.000505, 0.000298, 0.000285, 0.000177, 0.000169, 0.000156, 0.000156, 0.000154]",2,2,True
0000280_00601_d_0000615.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000280_00601_d_0000615.jpg,tricycle,1,"[0.001488, 0.000212]",1,1,True
0000280_00801_d_0000616.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000280_00801_d_0000616.jpg,people,4,"[0.002422, 0.002149, 0.001399, 0.001116, 0.000694, 0.000654, 0.000523, 0.0004, 0.000245, 0.000231, 0.000208, 0.000146, 0.000121]",4 or more,4 or more,True
0000280_01001_d_0000617.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000280_01001_d_0000617.jpg,pedestrian,1,"[0.001163, 0.000761, 0.000654, 0.000591, 0.0005, 0.000392, 0.000182, 0.000173, 0.000169, 0.000141, 0.000121, 0.000114, 0.000108, 0.000108]",1,1,True
0000280_01201_d_0000618.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000280_01201_d_0000618.jpg,van,2,"[0.015724, 0.001046, 0.000398, 0.000363, 0.000231, 0.000216, 0.000215, 0.000175]",2,2,True
0000280_01401_d_0000619.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000280_01401_d_0000619.jpg,pedestrian,5,"[0.002697, 0.001413, 0.00122, 0.001142, 0.001015, 0.000875, 0.000706, 0.000654, 0.000606, 0.000519, 0.000375, 0.00035, 0.000346, 0.000309, 0.000307, 0.000222, 0.000202, 0.00019, 0.000182]",4 or more,4 or more,True
0000280_01601_d_0000620.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000280_01601_d_0000620.jpg,people,1,"[0.001466, 0.000992, 0.00039, 0.000337, 0.000192, 0.000154, 8.7e-05]",1,1,True
0000280_01801_d_0000621.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000280_01801_d_0000621.jpg,car,17,"[0.015014, 0.009262, 0.007951, 0.006828, 0.005903, 0.003983, 0.003735, 0.003626, 0.003099, 0.002411, 0.002163, 0.001863, 0.001364, 0.001274, 0.001153, 0.001153, 0.001087, 0.000865, 0.00083, 0.000779, 0.0007, 0.000634, 0.000634, 0.000625, 0.000554, 0.000553, 0.000545, 0.000533, 0.000531, 0.000384, 0.000381, 0.000363, 0.000311, 0.000292, 0.000288, 0.000245, 0.000245, 0.000245, 0.000229, 0.000229, 0.000215, 0.000215, 0.000212, 0.000161, 0.000161, 0.000148, 0.000148, 0.000138, 0.000138, 0.000137, 0.000116, 0.000115, 0.000106, 9.6e-05, 9.6e-05, 9.5e-05, 8.7e-05, 8.7e-05, 6.9e-05, 5.4e-05, 4.6e-05, 3.5e-05, 3.5e-05]",4 or more,4 or more,True
0000280_02001_d_0000622.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000280_02001_d_0000622.jpg,bicycle,1,"[0.001413, 0.000277]",1,1,True
0000280_02201_d_0000623.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000280_02201_d_0000623.jpg,van,1,[0.003933],1,1,True
0000280_02401_d_0000624.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000280_02401_d_0000624.jpg,car,13,"[0.012771, 0.007718, 0.006344, 0.005584, 0.005118, 0.00336, 0.003028, 0.002453, 0.002403, 0.002076, 0.001274, 0.001047, 0.001038, 0.000942, 0.000875, 0.000846, 0.000663, 0.000597, 0.000525, 0.000507, 0.00039, 0.000292, 0.000216, 0.00015, 0.000137, 9.6e-05, 8.7e-05, 8.7e-05, 8.5e-05, 7.8e-05, 5.4e-05, 5.3e-05, 4e-05, 3.5e-05, 2.3e-05]",4 or more,4 or more,True
0000280_02601_d_0000625.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000280_02601_d_0000625.jpg,van,1,"[0.005065, 6.1e-05]",1,1,True
0000280_02801_d_0000626.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000280_02801_d_0000626.jpg,motor,2,"[0.001177, 0.001033, 0.000317, 0.000201, 0.000192, 0.000185, 0.000147, 8.1e-05]",2,2,True
0000280_03001_d_0000627.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000280_03001_d_0000627.jpg,van,6,"[0.002952, 0.00292, 0.001999, 0.001626, 0.001615, 0.001522, 0.000779, 0.000384, 0.000215]",4 or more,4 or more,True
0000280_03201_d_0000628.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000280_03201_d_0000628.jpg,bus,1,[0.00143],1,1,True
0000280_03401_d_0000629.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000280_03401_d_0000629.jpg,motor,1,"[0.001201, 0.000884, 0.000646, 0.000408, 0.000392, 0.000287, 0.000283, 0.000265, 0.000123, 3.5e-05, 1.4e-05]",1,1,True
0000283_00401_d_0000676.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000283_00401_d_0000676.jpg,car,3,"[0.014111, 0.003819, 0.003735, 0.000191]",3,3,True
0000283_00601_d_0000677.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000283_00601_d_0000677.jpg,truck,1,"[0.001085, 0.000263]",1,1,True
0000283_00801_d_0000678.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000283_00801_d_0000678.jpg,car,1,"[0.001133, 0.000362, 5.3e-05, 5.2e-05, 4.3e-05, 2.7e-05, 2.7e-05, 1.4e-05]",1,1,True
0000283_01001_d_0000679.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000283_01001_d_0000679.jpg,car,1,"[0.006366, 0.000666, 0.000621, 0.00059]",1,1,True
0000287_00001_d_0000759.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000287_00001_d_0000759.jpg,truck,1,[0.001394],1,1,True
0000287_00201_d_0000760.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000287_00201_d_0000760.jpg,motor,5,"[0.003344, 0.002866, 0.001951, 0.001845, 0.001453, 0.000804]",4 or more,4 or more,True
0000287_00401_d_0000761.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000287_00401_d_0000761.jpg,van,1,"[0.002166, 0.000625]",1,1,True
0000287_00601_d_0000762.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000287_00601_d_0000762.jpg,motor,1,"[0.00143, 0.000796, 0.0002, 5.8e-05, 5.8e-05, 4.8e-05]",1,1,True
0000287_00801_d_0000763.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000287_00801_d_0000763.jpg,awning-tricycle,1,"[0.001661, 0.000475]",1,1,True
