image,image_path,qtype,question,options,prediction,raw_output,answer,answer_text,correct,inference_time_sec
0000277_04601_d_0000561.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000277_04601_d_0000561.jpg,location,Where is the largest car located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",E,E,D,bottom-right,0,0.3673868179321289
0000277_05001_d_0000562.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000277_05001_d_0000562.jpg,presence,Which object type is visible in the drone image?,"{'A': 'awning-tricycle', 'B': 'bicycle', 'C': 'tricycle', 'D': 'bus', 'E': 'people'}",C,C,E,people,0,0.3648707866668701
0000277_05001_d_0000562.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000277_05001_d_0000562.jpg,counting,How many vans are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",E,E,B,1,0,0.3653147220611572
0000277_05001_d_0000562.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000277_05001_d_0000562.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'motor', 'B': 'truck', 'C': 'car', 'D': 'tricycle', 'E': 'bicycle'}",C,C,C,car,1,0.3738832473754883
0000277_05001_d_0000562.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000277_05001_d_0000562.jpg,location,Where is the largest car located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",E,E,D,bottom-right,0,0.3773078918457031
0000280_00001_d_0000612.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_00001_d_0000612.jpg,presence,Which object type is visible in the drone image?,"{'A': 'car', 'B': 'van', 'C': 'truck', 'D': 'motor', 'E': 'people'}",A,A,D,motor,0,0.36780357360839844
0000280_00001_d_0000612.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_00001_d_0000612.jpg,counting,How many tricycles are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",D,D,B,1,0,0.37035155296325684
0000280_00001_d_0000612.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_00001_d_0000612.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'bus', 'B': 'pedestrian', 'C': 'awning-tricycle', 'D': 'car', 'E': 'van'}",D,D,D,car,1,0.37077879905700684
0000280_00001_d_0000612.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_00001_d_0000612.jpg,location,Where is the largest car located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",E,E,C,bottom-left,0,0.3667268753051758
0000280_00201_d_0000613.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_00201_d_0000613.jpg,presence,Which object type is visible in the drone image?,"{'A': 'truck', 'B': 'pedestrian', 'C': 'awning-tricycle', 'D': 'van', 'E': 'motor'}",C,C,B,pedestrian,0,0.3656156063079834
0000280_00201_d_0000613.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_00201_d_0000613.jpg,counting,How many bicycles are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",A,A,B,1,0,0.37883830070495605
0000280_00201_d_0000613.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_00201_d_0000613.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'car', 'B': 'awning-tricycle', 'C': 'bus', 'D': 'bicycle', 'E': 'pedestrian'}",A,A,A,car,1,0.393632173538208
0000280_00201_d_0000613.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_00201_d_0000613.jpg,location,Where is the largest car located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",E,E,D,bottom-right,0,0.3783376216888428
0000280_00401_d_0000614.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_00401_d_0000614.jpg,presence,Which object type is visible in the drone image?,"{'A': 'car', 'B': 'tricycle', 'C': 'truck', 'D': 'van', 'E': 'motor'}",B,B,E,motor,0,0.383256196975708
0000280_00401_d_0000614.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_00401_d_0000614.jpg,counting,How many pedestrians are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",A,A,C,2,0,0.3758275508880615
0000280_00401_d_0000614.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_00401_d_0000614.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'motor', 'B': 'bus', 'C': 'car', 'D': 'awning-tricycle', 'E': 'pedestrian'}",A,A,C,car,0,0.36946582794189453
0000280_00401_d_0000614.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_00401_d_0000614.jpg,location,Where is the largest car located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",A,A,D,bottom-right,0,0.3661503791809082
0000280_00601_d_0000615.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_00601_d_0000615.jpg,presence,Which object type is visible in the drone image?,"{'A': 'car', 'B': 'tricycle', 'C': 'van', 'D': 'bicycle', 'E': 'truck'}",D,D,C,van,0,0.36582183837890625
0000280_00601_d_0000615.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_00601_d_0000615.jpg,counting,How many tricycles are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",D,D,B,1,0,0.36701536178588867
0000280_00601_d_0000615.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_00601_d_0000615.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'pedestrian', 'B': 'tricycle', 'C': 'van', 'D': 'car', 'E': 'bicycle'}",D,D,D,car,1,0.36733007431030273
0000280_00601_d_0000615.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_00601_d_0000615.jpg,location,Where is the largest car located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",A,A,D,bottom-right,0,0.36571407318115234
0000280_00801_d_0000616.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_00801_d_0000616.jpg,presence,Which object type is visible in the drone image?,"{'A': 'bus', 'B': 'motor', 'C': 'bicycle', 'D': 'car', 'E': 'awning-tricycle'}",C,C,B,motor,0,0.36498379707336426
0000280_00801_d_0000616.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_00801_d_0000616.jpg,counting,How many peoples are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",A,A,E,4 or more,0,0.36612558364868164
0000280_00801_d_0000616.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_00801_d_0000616.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'tricycle', 'B': 'motor', 'C': 'car', 'D': 'bus', 'E': 'bicycle'}",C,C,C,car,1,0.3671255111694336
0000280_00801_d_0000616.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_00801_d_0000616.jpg,location,Where is the largest car located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",A,A,E,center,0,0.36684393882751465
0000280_01001_d_0000617.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_01001_d_0000617.jpg,presence,Which object type is visible in the drone image?,"{'A': 'pedestrian', 'B': 'motor', 'C': 'awning-tricycle', 'D': 'bus', 'E': 'car'}",C,C,E,car,0,0.36512255668640137
0000280_01001_d_0000617.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_01001_d_0000617.jpg,counting,How many pedestrians are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",E,E,B,1,0,0.36672163009643555
0000280_01001_d_0000617.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_01001_d_0000617.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'tricycle', 'B': 'car', 'C': 'people', 'D': 'bus', 'E': 'truck'}",C,C,B,car,0,0.36687445640563965
0000280_01001_d_0000617.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_01001_d_0000617.jpg,location,Where is the largest car located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",E,E,D,bottom-right,0,0.36700940132141113
0000280_01201_d_0000618.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_01201_d_0000618.jpg,presence,Which object type is visible in the drone image?,"{'A': 'truck', 'B': 'bus', 'C': 'motor', 'D': 'tricycle', 'E': 'van'}",D,D,C,motor,0,0.3654022216796875
0000280_01201_d_0000618.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_01201_d_0000618.jpg,counting,How many vans are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",A,A,C,2,0,0.3900308609008789
0000280_01201_d_0000618.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_01201_d_0000618.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'awning-tricycle', 'B': 'car', 'C': 'motor', 'D': 'bicycle', 'E': 'truck'}",B,B,B,car,1,0.4096405506134033
0000280_01201_d_0000618.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_01201_d_0000618.jpg,location,Where is the largest van located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",C,C,C,bottom-left,1,0.3975400924682617
0000280_01401_d_0000619.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_01401_d_0000619.jpg,presence,Which object type is visible in the drone image?,"{'A': 'motor', 'B': 'bus', 'C': 'awning-tricycle', 'D': 'truck', 'E': 'tricycle'}",E,E,E,tricycle,1,0.40459561347961426
0000280_01401_d_0000619.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_01401_d_0000619.jpg,counting,How many pedestrians are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",E,E,E,4 or more,1,0.39425110816955566
0000280_01401_d_0000619.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_01401_d_0000619.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'motor', 'B': 'bus', 'C': 'pedestrian', 'D': 'awning-tricycle', 'E': 'car'}",E,E,E,car,1,0.3843250274658203
0000280_01401_d_0000619.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_01401_d_0000619.jpg,location,Where is the largest car located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",E,E,D,bottom-right,0,0.3818809986114502
0000280_01601_d_0000620.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_01601_d_0000620.jpg,presence,Which object type is visible in the drone image?,"{'A': 'people', 'B': 'van', 'C': 'truck', 'D': 'awning-tricycle', 'E': 'tricycle'}",E,E,B,van,0,0.371598482131958
0000280_01601_d_0000620.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_01601_d_0000620.jpg,counting,How many peoples are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",A,A,B,1,0,0.36806607246398926
0000280_01601_d_0000620.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_01601_d_0000620.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'tricycle', 'B': 'bicycle', 'C': 'truck', 'D': 'car', 'E': 'people'}",D,D,D,car,1,0.36861348152160645
0000280_01601_d_0000620.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_01601_d_0000620.jpg,location,Where is the largest car located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",E,E,D,bottom-right,0,0.36969757080078125
0000280_01801_d_0000621.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_01801_d_0000621.jpg,presence,Which object type is visible in the drone image?,"{'A': 'bus', 'B': 'car', 'C': 'motor', 'D': 'bicycle', 'E': 'truck'}",B,B,B,car,1,0.36629819869995117
0000280_01801_d_0000621.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_01801_d_0000621.jpg,counting,How many cars are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",E,E,E,4 or more,1,0.3645761013031006
0000280_01801_d_0000621.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_01801_d_0000621.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'bicycle', 'B': 'pedestrian', 'C': 'car', 'D': 'awning-tricycle', 'E': 'motor'}",C,C,C,car,1,0.36522793769836426
0000280_01801_d_0000621.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_01801_d_0000621.jpg,location,Where is the largest car located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",E,E,C,bottom-left,0,0.3674328327178955
0000280_02001_d_0000622.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_02001_d_0000622.jpg,presence,Which object type is visible in the drone image?,"{'A': 'bus', 'B': 'truck', 'C': 'motor', 'D': 'awning-tricycle', 'E': 'van'}",D,D,B,truck,0,0.367537260055542
0000280_02001_d_0000622.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_02001_d_0000622.jpg,counting,How many bicycles are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",A,A,B,1,0,0.3656623363494873
0000280_02001_d_0000622.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_02001_d_0000622.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'truck', 'B': 'people', 'C': 'car', 'D': 'bicycle', 'E': 'bus'}",C,C,C,car,1,0.37157201766967773
0000280_02001_d_0000622.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_02001_d_0000622.jpg,location,Where is the largest car located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",E,E,D,bottom-right,0,0.3827486038208008
0000280_02201_d_0000623.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_02201_d_0000623.jpg,presence,Which object type is visible in the drone image?,"{'A': 'pedestrian', 'B': 'motor', 'C': 'van', 'D': 'bus', 'E': 'awning-tricycle'}",A,A,A,pedestrian,1,0.3737766742706299
0000280_02201_d_0000623.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_02201_d_0000623.jpg,counting,How many vans are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",E,E,B,1,0,0.3675234317779541
0000280_02201_d_0000623.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_02201_d_0000623.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'car', 'B': 'van', 'C': 'motor', 'D': 'awning-tricycle', 'E': 'people'}",A,A,A,car,1,0.3662557601928711
0000280_02201_d_0000623.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_02201_d_0000623.jpg,location,Where is the largest car located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",E,E,D,bottom-right,0,0.36962175369262695
0000280_02401_d_0000624.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_02401_d_0000624.jpg,presence,Which object type is visible in the drone image?,"{'A': 'tricycle', 'B': 'people', 'C': 'truck', 'D': 'bicycle', 'E': 'van'}",B,B,E,van,0,0.3662757873535156
0000280_02401_d_0000624.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_02401_d_0000624.jpg,counting,How many cars are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",E,E,E,4 or more,1,0.3666703701019287
0000280_02401_d_0000624.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_02401_d_0000624.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'car', 'B': 'motor', 'C': 'tricycle', 'D': 'van', 'E': 'pedestrian'}",A,A,A,car,1,0.3653383255004883
0000280_02401_d_0000624.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_02401_d_0000624.jpg,location,Where is the largest van located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",C,C,C,bottom-left,1,0.364973783493042
0000280_02601_d_0000625.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_02601_d_0000625.jpg,presence,Which object type is visible in the drone image?,"{'A': 'van', 'B': 'awning-tricycle', 'C': 'truck', 'D': 'tricycle', 'E': 'car'}",D,D,A,van,0,0.36667442321777344
0000280_02601_d_0000625.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_02601_d_0000625.jpg,counting,How many vans are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",D,D,B,1,0,0.3674602508544922
0000280_02601_d_0000625.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_02601_d_0000625.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'car', 'B': 'people', 'C': 'awning-tricycle', 'D': 'tricycle', 'E': 'pedestrian'}",D,D,A,car,0,0.3684864044189453
0000280_02601_d_0000625.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_02601_d_0000625.jpg,location,Where is the largest car located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",E,E,C,bottom-left,0,0.3666496276855469
0000280_02801_d_0000626.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_02801_d_0000626.jpg,presence,Which object type is visible in the drone image?,"{'A': 'truck', 'B': 'tricycle', 'C': 'van', 'D': 'motor', 'E': 'people'}",B,B,C,van,0,0.36702823638916016
0000280_02801_d_0000626.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_02801_d_0000626.jpg,counting,How many motors are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",E,E,C,2,0,0.36682558059692383
0000280_02801_d_0000626.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_02801_d_0000626.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'bus', 'B': 'car', 'C': 'awning-tricycle', 'D': 'truck', 'E': 'van'}",B,B,B,car,1,0.3661665916442871
0000280_02801_d_0000626.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_02801_d_0000626.jpg,location,Where is the largest car located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",E,E,C,bottom-left,0,0.3658421039581299
0000280_03001_d_0000627.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_03001_d_0000627.jpg,presence,Which object type is visible in the drone image?,"{'A': 'car', 'B': 'van', 'C': 'truck', 'D': 'bus', 'E': 'people'}",A,A,A,car,1,0.36703014373779297
0000280_03001_d_0000627.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_03001_d_0000627.jpg,counting,How many vans are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",D,D,E,4 or more,0,0.37346696853637695
0000280_03001_d_0000627.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_03001_d_0000627.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'car', 'B': 'tricycle', 'C': 'motor', 'D': 'truck', 'E': 'bicycle'}",C,C,A,car,0,0.36779189109802246
0000280_03001_d_0000627.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_03001_d_0000627.jpg,location,Where is the largest car located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",A,A,C,bottom-left,0,0.36544227600097656
0000280_03201_d_0000628.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_03201_d_0000628.jpg,presence,Which object type is visible in the drone image?,"{'A': 'people', 'B': 'pedestrian', 'C': 'awning-tricycle', 'D': 'motor', 'E': 'truck'}",A,A,D,motor,0,0.36568117141723633
0000280_03201_d_0000628.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_03201_d_0000628.jpg,counting,How many buss are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",D,D,B,1,0,0.3670158386230469
0000280_03201_d_0000628.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_03201_d_0000628.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'motor', 'B': 'bicycle', 'C': 'tricycle', 'D': 'bus', 'E': 'car'}",E,E,E,car,1,0.37145447731018066
0000280_03201_d_0000628.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_03201_d_0000628.jpg,location,Where is the largest car located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",E,E,C,bottom-left,0,0.37110328674316406
0000280_03401_d_0000629.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_03401_d_0000629.jpg,presence,Which object type is visible in the drone image?,"{'A': 'people', 'B': 'bus', 'C': 'tricycle', 'D': 'bicycle', 'E': 'truck'}",A,A,B,bus,0,0.3711512088775635
0000280_03401_d_0000629.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_03401_d_0000629.jpg,counting,How many motors are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",E,E,B,1,0,0.3716094493865967
0000280_03401_d_0000629.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_03401_d_0000629.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'bicycle', 'B': 'bus', 'C': 'pedestrian', 'D': 'truck', 'E': 'car'}",E,E,E,car,1,0.36760449409484863
0000280_03401_d_0000629.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000280_03401_d_0000629.jpg,location,Where is the largest car located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",E,E,E,center,1,0.36428046226501465
0000283_00401_d_0000676.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000283_00401_d_0000676.jpg,presence,Which object type is visible in the drone image?,"{'A': 'pedestrian', 'B': 'truck', 'C': 'car', 'D': 'awning-tricycle', 'E': 'people'}",A,A,A,pedestrian,1,0.3991730213165283
0000283_00401_d_0000676.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000283_00401_d_0000676.jpg,counting,How many cars are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",B,B,D,3,0,0.3982565402984619
0000283_00401_d_0000676.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000283_00401_d_0000676.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'pedestrian', 'B': 'awning-tricycle', 'C': 'truck', 'D': 'tricycle', 'E': 'car'}",D,D,E,car,0,0.3984718322753906
0000283_00401_d_0000676.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000283_00401_d_0000676.jpg,location,Where is the largest car located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",D,D,D,bottom-right,1,0.3993682861328125
0000283_00601_d_0000677.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000283_00601_d_0000677.jpg,presence,Which object type is visible in the drone image?,"{'A': 'awning-tricycle', 'B': 'motor', 'C': 'truck', 'D': 'pedestrian', 'E': 'car'}",A,A,C,truck,0,0.3984487056732178
0000283_00601_d_0000677.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000283_00601_d_0000677.jpg,counting,How many trucks are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",D,D,B,1,0,0.39852428436279297
0000283_00601_d_0000677.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000283_00601_d_0000677.jpg,location,Where is the largest car located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",A,A,E,center,0,0.39756107330322266
0000283_00801_d_0000678.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000283_00801_d_0000678.jpg,presence,Which object type is visible in the drone image?,"{'A': 'awning-tricycle', 'B': 'truck', 'C': 'bicycle', 'D': 'car', 'E': 'van'}",D,D,D,car,1,0.39688825607299805
0000283_00801_d_0000678.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000283_00801_d_0000678.jpg,counting,How many cars are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",A,A,B,1,0,0.3996756076812744
0000283_00801_d_0000678.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000283_00801_d_0000678.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'pedestrian', 'B': 'motor', 'C': 'truck', 'D': 'car', 'E': 'van'}",D,D,D,car,1,0.3963286876678467
0000283_00801_d_0000678.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000283_00801_d_0000678.jpg,location,Where is the largest car located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",B,B,E,center,0,0.398578405380249
0000283_01001_d_0000679.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000283_01001_d_0000679.jpg,presence,Which object type is visible in the drone image?,"{'A': 'people', 'B': 'car', 'C': 'pedestrian', 'D': 'bicycle', 'E': 'bus'}",B,B,B,car,1,0.3940403461456299
0000283_01001_d_0000679.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000283_01001_d_0000679.jpg,counting,How many cars are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",B,B,B,1,1,0.400144100189209
0000283_01001_d_0000679.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000283_01001_d_0000679.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'car', 'B': 'truck', 'C': 'awning-tricycle', 'D': 'pedestrian', 'E': 'van'}",A,A,A,car,1,0.3953697681427002
0000283_01001_d_0000679.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000283_01001_d_0000679.jpg,location,Where is the largest car located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",E,E,E,center,1,0.401076078414917
