image,target_class,gt_count,pred_count,tile_counts
0000359_01373_d_0000706.jpg,car,8,14,"[3, 3, 3, 1, 1, 0, 1, 1, 1]"
0000359_01961_d_0000707.jpg,pedestrian,2,2,"[0, 0, 0, 1, 0, 1, 0, 0, 0]"
0000359_02353_d_0000708.jpg,car,5,29,"[1, 10, 1, 2, 10, 2, 2, 1, 0]"
0000359_02549_d_0000709.jpg,van,2,7,"[0, 2, 2, 0, 1, 0, 0, 2, 0]"
0000359_03333_d_0000711.jpg,car,2,7,"[0, 3, 0, 1, 2, 0, 0, 1, 0]"
0000359_03529_d_0000712.jpg,van,2,6,"[1, 1, 2, 1, 0, 1, 0, 0, 0]"
0000360_00001_d_0000713.jpg,motor,1,32,"[10, 10, 2, 1, 4, 0, 2, 3, 0]"
0000360_00197_d_0000714.jpg,van,1,7,"[1, 1, 1, 1, 1, 0, 1, 1, 0]"
0000360_00393_d_0000715.jpg,motor,2,33,"[10, 10, 2, 2, 3, 2, 2, 2, 0]"
0000360_00589_d_0000716.jpg,awning-tricycle,2,11,"[2, 2, 2, 2, 0, 2, 1, 0, 0]"
0000360_00785_d_0000717.jpg,pedestrian,1,17,"[0, 10, 0, 1, 2, 2, 1, 0, 1]"
0000360_00981_d_0000718.jpg,motor,6,27,"[10, 3, 2, 1, 5, 3, 2, 1, 0]"
0000360_02353_d_0000725.jpg,awning-tricycle,2,10,"[3, 0, 2, 2, 0, 1, 2, 0, 0]"
0000360_02745_d_0000727.jpg,bicycle,2,9,"[2, 1, 1, 0, 0, 2, 2, 0, 1]"
0000360_02941_d_0000728.jpg,tricycle,2,7,"[0, 1, 2, 0, 2, 1, 0, 1, 0]"
0000360_03137_d_0000729.jpg,motor,4,37,"[0, 10, 10, 3, 10, 1, 1, 1, 1]"
0000360_03333_d_0000730.jpg,truck,1,2,"[0, 0, 0, 0, 1, 0, 1, 0, 0]"
0000360_03529_d_0000731.jpg,motor,4,12,"[0, 2, 2, 2, 2, 2, 0, 0, 2]"
0000360_03921_d_0000733.jpg,van,2,5,"[2, 2, 1, 0, 0, 0, 0, 0, 0]"
0000360_04117_d_0000734.jpg,van,1,7,"[1, 1, 1, 1, 1, 1, 0, 0, 1]"
0000360_04705_d_0000737.jpg,motor,3,8,"[2, 1, 1, 0, 1, 1, 1, 1, 0]"
0000360_05293_d_0000740.jpg,car,12,22,"[1, 10, 1, 1, 5, 1, 0, 2, 1]"
0000360_05685_d_0000742.jpg,motor,4,22,"[10, 2, 2, 3, 1, 2, 2, 0, 0]"
0000360_06273_d_0000745.jpg,motor,1,19,"[10, 2, 2, 1, 2, 0, 1, 1, 0]"
0000360_06665_d_0000747.jpg,bicycle,1,7,"[1, 2, 1, 1, 1, 0, 1, 0, 0]"
0000360_06861_d_0000748.jpg,car,12,18,"[2, 4, 2, 3, 3, 1, 2, 1, 0]"
0000360_07057_d_0000749.jpg,tricycle,2,6,"[2, 2, 0, 0, 1, 0, 0, 1, 0]"
0000360_07253_d_0000750.jpg,motor,3,20,"[1, 2, 10, 1, 2, 1, 1, 1, 1]"
0000360_07645_d_0000752.jpg,pedestrian,4,6,"[1, 0, 1, 2, 0, 1, 1, 0, 0]"
0000364_00589_d_0000798.jpg,motor,6,29,"[0, 10, 1, 1, 10, 0, 4, 2, 1]"
0000364_01177_d_0000799.jpg,tricycle,5,17,"[0, 2, 0, 1, 10, 0, 1, 1, 2]"
0000364_01373_d_0000780.jpg,car,2,8,"[0, 0, 0, 0, 1, 1, 2, 1, 3]"
0000364_01569_d_0000781.jpg,people,2,121,"[0, 10, 0, 2, 100, 0, 5, 4, 0]"
0000364_01765_d_0000782.jpg,motor,6,21,"[2, 10, 0, 2, 2, 1, 1, 1, 2]"
